"","Year","mngmt.divisions","mngmt.area","deep.bound","shallow.bound","no.stations","CPUE.mean","CPUE.bootmean","CPUE.lo95ci","CPUE.hi95ci","CPUE.var","CPUE.cv","WCPUE.mean","WCPUE.bootmean","WCPUE.lo95ci","WCPUE.hi95ci","WCPUE.var","WCPUE.cv","name"
"14",2021,"SEdist","CSEO",250,0,20,0.04375,0.0434375,0.023125,0.0684453125,0.000136049110731826,0.266714515593186,0.152038851351351,0.148780875965251,0.0792774010617761,0.235687369389479,0.00165454008446011,0.268013813493233,"22.2"
"15",2021,"SEdist","SSEO",250,0,34,0.0250594146600396,0.0246838399018344,0.0153182357335879,0.0371594729975665,2.93578117827302e-05,0.217010630769983,0.0888722309595357,0.087467154819513,0.0534571745419651,0.127958857680069,0.000382888262344367,0.220992903883663,"22.2"
"16",2021,"SEdist","NSEO",250,0,7,0.0482142857142857,0.0482142857142857,0.00446428571428571,0.0946428571428571,0.000626133247405569,0.525075378375761,0.171815781171126,0.171815781171126,0,0.343631562342251,0.00859517597098826,0.544837129911644,"22.2"
"17",2021,"SEdist","EYKT",250,0,23,0.01875,0.01875,0.00869565217391304,0.0304347826086957,3.12063729608626e-05,0.29523007485618,0.0799335585585586,0.0787751011881447,0.0370706358532446,0.128617729550202,0.000579404733240007,0.302494474450466,"22.2"
"18",2020,"SEdist","CSEO",250,0,22,0.0357954545454545,0.034375,0.0170383522727273,0.0599573863636364,0.000116067771025157,0.305817822142728,0.124573144792815,0.118641090278872,0.0563545178824642,0.206707382917126,0.00155069675178109,0.319285683322686,"22.2"
"19",2020,"SEdist","SSEO",250,0,33,0.0275342712842713,0.0271870490620491,0.0140703914141414,0.0450268308080808,6.4415635366889e-05,0.291844339665942,0.0961707865923508,0.0959502836424174,0.049387935721853,0.151105159015562,0.000713112394057561,0.273384763949709,"22.2"
"20",2020,"SEdist","NSEO",250,0,6,0.0145833333333333,0.0145833333333333,0.00520833333333333,0.025,2.83661221985875e-05,0.368314806137081,0.0522135520212061,0.0522135520212061,0.0186476971504307,0.0932384857521537,0.000351998558003942,0.356018919088722,"22.2"
"21",2020,"SEdist","EYKT",250,0,28,0.0200892857142857,0.0194196428571429,0.00848214285714286,0.0339285714285714,4.39864880824702e-05,0.332710683678619,0.0823948915009041,0.0805638939119952,0.0338734553948161,0.138240317962628,0.000793335360154265,0.345370743499764,"22.2"
"22",2019,"SEdist","CSEO",250,0,18,0.0285714285714286,0.0285714285714286,0.0166666666666667,0.0408829365079365,3.86131003767688e-05,0.217415569105754,0.0997067516661837,0.0997067516661837,0.0567774558099102,0.146790495508548,0.000502525451367018,0.224316047495072,"22.2"
"23",2019,"SEdist","SSEO",250,0,33,0.021649693232427,0.0212167927995266,0.0121304385063378,0.0341991341991342,3.29767917254507e-05,0.260965964387745,0.0756173281707646,0.0741053079426504,0.0408563638509356,0.122490363161433,0.000427567809354449,0.273348861208341,"22.2"
"24",2019,"SEdist","NSEO",250,0,7,0.0360289910356666,0.0357142857142857,0.0131890139233263,0.0632731737554835,0.00017123246252463,0.362459767007207,0.126922033205358,0.122218728639781,0.0478116105365368,0.219274777853725,0.00198212446157689,0.355508718188954,"22.2"
"25",2019,"SEdist","EYKT",250,0,23,0.012111801242236,0.0118012422360248,0.00434782608695652,0.0214285714285714,1.87772432553691e-05,0.358333155352902,0.0482030101622273,0.0482030101622273,0.0172727453081315,0.0853131481140446,0.000318520275435278,0.370515426558915,"22.2"
"26",2018,"SEdist","CSEO",250,0,20,0.0377327420954562,0.0374625464546986,0.0245206090760925,0.053003464682763,5.50165388663866e-05,0.196210107128581,0.137103298870014,0.137328335425898,0.0845444631852688,0.191574538650943,0.000803921696625629,0.206357851208468,"22.2"
"27",2018,"SEdist","SSEO",250,0,36,0.0220449472198894,0.0218493995779728,0.0134254534700668,0.0308204378300534,1.95781968656916e-05,0.201712957409783,0.0783473341797235,0.0778536845560785,0.0480263409489134,0.115139821548042,0.000280064059349548,0.2118808137366,"22.2"
"28",2018,"SEdist","NSEO",250,0,5,0.0264285714285714,0.0264285714285714,0,0.0564285714285714,0.000219307062164205,0.545595459757178,0.0935347694633409,0.0935347694633409,0,0.199709372637944,0.00275112982714388,0.559165085913956,"22.2"
"29",2018,"SEdist","EYKT",250,0,26,0.0155906593406593,0.0156593406593407,0.00878605769230769,0.0244539835164835,1.60074189332431e-05,0.252560137755792,0.0615357756083203,0.0604514447605966,0.0336142562794349,0.0929813701923077,0.000242507799456326,0.254804410673451,"22.2"
"30",2017,"SEdist","CSEO",250,0,18,0.0267890539053905,0.0266501650165017,0.0117699051155116,0.0455429386688669,7.65401752513029e-05,0.321636922416434,0.0957517326732673,0.0952553041018388,0.0426928571428571,0.168796650459689,0.00101434259561311,0.327218902727586,"22.2"
"31",2017,"SEdist","SSEO",250,0,31,0.0232258064516129,0.0232258064516129,0.0141854838709677,0.0335483870967742,2.42736987768205e-05,0.210244161807325,0.0820575535830266,0.0809178653388179,0.048978102294869,0.117387889153496,0.000298722401891173,0.212263825575021,"22.2"
"32",2017,"SEdist","NSEO",250,0,5,0.008,0.008,0,0.016,2.10662502502503e-05,0.566362104859688,0.0296585365853659,0.0296585365853659,0,0.0593170731707317,0.000253019630895619,0.542838255465151,"22.2"
"33",2017,"SEdist","EYKT",250,0,28,0.0285714285714286,0.0282142857142857,0.0135625,0.0442946428571429,6.54771290423076e-05,0.284432291077414,0.110690909090909,0.110690909090909,0.0539618181818182,0.172989136363636,0.000973288991612955,0.280295469779229,"22.2"
"34",2016,"SEdist","CSEO",250,0,18,0.0375,0.037037037037037,0.0194444444444444,0.0615740740740741,0.000117605370931631,0.288331484942444,0.132169051878354,0.128905618498642,0.0701230247465713,0.210532245908699,0.00124592703439005,0.270082312361196,"22.2"
"35",2016,"SEdist","SSEO",250,0,31,0.0147964651069705,0.0145669558145839,0.00835756076624198,0.0214922761960023,1.10816078461975e-05,0.225824001522559,0.0515992527093796,0.0516382502292871,0.0300364350818777,0.0742541978350219,0.00012956286934658,0.220655540769754,"22.2"
"36",2016,"SEdist","NSEO",250,0,6,0.0139472455648926,0.0139472455648926,0.00277777777777778,0.027952847805789,4.30477427404291e-05,0.471793789466788,0.0524974323062558,0.0522777777777778,0.0104555555555556,0.0997670868347339,0.000583572693224945,0.471773317256376,"22.2"
"37",2016,"SEdist","EYKT",250,0,28,0.0172694077631052,0.0166816726690676,0.00774541066426571,0.0291666666666667,2.99596082634438e-05,0.31746022855298,0.0678168763260822,0.0677874120785836,0.0327544218026769,0.116875585017538,0.000474017709119444,0.315370445093773,"22.2"
"38",2015,"SEdist","CSEO",250,0,17,0.024047066176726,0.0235181214209987,0.0126511204625189,0.0373419104804326,4.13172786128572e-05,0.269791396184331,0.0835093830018567,0.0832367629555052,0.0451660995698989,0.131924721084362,0.000481022026273927,0.262001239157725,"22.2"
"39",2015,"SEdist","SSEO",250,0,30,0.0278199936621922,0.0276010462203191,0.0168077849837041,0.0405711689245412,3.56358603848259e-05,0.21414089155396,0.0983409403871708,0.097483940684154,0.0594563594050986,0.141790260185063,0.000421048098827036,0.20865544660464,"22.2"
"40",2015,"SEdist","NSEO",250,0,4,0.0132293002599241,0.0132293002599241,0.0039454806312769,0.02210433244916,2.14044801078281e-05,0.34850906101973,0.0522514958663605,0.0522514958663605,0.0155833839164183,0.0873050284522433,0.000335727752108888,0.354399013687639,"22.2"
"41",2015,"SEdist","EYKT",250,0,27,0.0118213496620216,0.0116815005976804,0.00636778178621355,0.0182155666659272,9.40694031240721e-06,0.257957662115709,0.0468296357695507,0.045374554900291,0.0249639734642605,0.0716219840847239,0.000143731635229549,0.259438266349117,"22.2"
"42",2014,"SEdist","CSEO",250,0,16,0.0321398732078167,0.03125,0.0160842008384174,0.050399727710233,7.91629879952776e-05,0.279606560132493,0.10939122133303,0.107920561386144,0.0562201523004828,0.176335699716191,0.000956800272098007,0.281364956449656,"22.2"
"43",2014,"SEdist","SSEO",250,0,33,0.0289706511827364,0.0287822320204074,0.0186019877350948,0.0398416630446996,2.91990997743947e-05,0.187524457982304,0.102408401509122,0.10199490560374,0.0663126256721656,0.142264910652235,0.000359681458386733,0.184874175578981,"22.2"
"44",2014,"SEdist","NSEO",250,0,5,0.0186022610483042,0.0186022610483042,0.00571428571428571,0.0343165467625899,5.91689167156105e-05,0.409897516832011,0.0652133550565736,0.0651052666227781,0.0201377759530361,0.125202435813035,0.000751167803166874,0.417186026623072,"22.2"
"45",2014,"SEdist","EYKT",250,0,27,0.0158712206189118,0.015083279543201,0.00581255596670924,0.0277873169212013,3.56043176079288e-05,0.382255342151865,0.0585399080514412,0.056563986322117,0.0224632042572364,0.110256535804328,0.000519419704796878,0.383407337205806,"22.2"
"46",2013,"SEdist","CSEO",250,0,17,0.0313644466050883,0.0313603953978286,0.0181089977313239,0.0456000850753524,5.0828123801416e-05,0.225699603909259,0.100009915723437,0.0984726927873623,0.0547070515485346,0.14849056848888,0.000596422845052563,0.246403799460088,"22.2"
"47",2013,"SEdist","SSEO",250,0,32,0.0145639634986226,0.0143229166666667,0.00755208333333333,0.0215952134986226,1.3971215927995e-05,0.258681533432524,0.0514821780195228,0.0505273954952949,0.0266274010740845,0.0772575022592365,0.00017958020086179,0.26382633324729,"22.2"
"48",2013,"SEdist","NSEO",250,0,6,0.0460200746965453,0.0432422969187675,0.0138888888888889,0.0825046685340803,0.0003345565122657,0.40805609919941,0.154264243215971,0.154264243215971,0.0465570503238665,0.290531643449607,0.00394307768927335,0.396966875254633,"22.2"
"49",2013,"SEdist","EYKT",250,0,27,0.016352923171105,0.0160493827160494,0.00740217834914805,0.0274640342822161,2.55921210363501e-05,0.307258538372486,0.0664526814693481,0.063964981648315,0.0301011678345012,0.10531262575707,0.000372621127464762,0.295254712057828,"22.2"
"50",2012,"SEdist","CSEO",250,0,16,0.0447226673789174,0.0446937321937322,0.025,0.0692102363782051,0.000125650935721066,0.249045697686397,0.152278100285065,0.152278100285065,0.0823649228038662,0.226876029057321,0.00141860017948045,0.246464395262833,"22.2"
"51",2012,"SEdist","SSEO",250,0,31,0.0197584425993981,0.0197435083102703,0.00846736385221481,0.0342749449888844,4.53016086439299e-05,0.336398074583472,0.0726307556717658,0.0696113942791595,0.0266788027776703,0.1261379221145,0.000632566572174533,0.350406163317604,"22.2"
"52",2012,"SEdist","NSEO",250,0,6,0.0145833333333333,0.0145833333333333,0.00208333333333333,0.03125,5.78480868020799e-05,0.531177161173023,0.0488849028400598,0.0488849028400598,0.00698355754857997,0.1047533632287,0.000624587721252548,0.515285301844462,"22.2"
"53",2012,"SEdist","EYKT",250,0,28,0.0223214285714286,0.0223214285714286,0.009375,0.0388392857142857,5.89089709527768e-05,0.340965199658823,0.0975783791777581,0.0936752440106477,0.0390313516711032,0.173689514936409,0.00119223586146481,0.357265063627701,"22.2"
"54",2011,"SEdist","CSEO",250,0,19,0.0236697114687545,0.0227780194287371,0.0100728577642453,0.0407749746266493,6.52743823569958e-05,0.346383791839837,0.0761966759749584,0.0734195230068053,0.0324740197914716,0.135497059941993,0.000735246455101352,0.355508471443449,"22.2"
"55",2011,"SEdist","SSEO",250,0,30,0.0212258953168044,0.020959595959596,0.0127777777777778,0.0301035927456382,1.94901033173879e-05,0.209764751333004,0.0744884009868676,0.0745085416966304,0.0466126516396163,0.106531464591147,0.000229211381288364,0.203140546973292,"22.2"
"56",2011,"SEdist","NSEO",250,0,5,0.0132244734737403,0.0131707100328801,0.00494623655913978,0.0232231404958678,2.44593780627799e-05,0.373717337080866,0.0490852035027647,0.0488856500429712,0.0181593648412103,0.0861971994179182,0.00035571127165467,0.385320164145772,"22.2"
"57",2011,"SEdist","EYKT",250,0,28,0.0181547619047619,0.0181547619047619,0.00863095238095238,0.0300595238095238,3.00914842705517e-05,0.300530198133531,0.0789694399069399,0.0789694399069399,0.0362159029737155,0.126901300768488,0.000589028009794238,0.306013432798408,"22.2"
"58",2010,"SEdist","CSEO",250,0,17,0.0397013153087322,0.0389683047131896,0.0194804987212276,0.0639845177201315,0.000129672887968765,0.286273957392334,0.139533342341867,0.13308877349909,0.0646062007277138,0.217140638084346,0.00147840381189731,0.280763932866679,"22.2"
"59",2010,"SEdist","SSEO",250,0,33,0.0274658574494506,0.0274575193514898,0.0162902015437393,0.0397917820831069,3.58544945729197e-05,0.217146909167815,0.092761355892611,0.092194122235283,0.057041177498253,0.132344455837379,0.000393687459540583,0.212961344943954,"22.2"
"60",2010,"SEdist","NSEO",250,0,6,0.0114779874213836,0.0114779874213836,0.003125,0.0208529874213836,1.96983425345507e-05,0.383634220176285,0.0416130392417398,0.0415417840375587,0.0113295774647887,0.0756017716361059,0.000283732810382113,0.41121247302505,"22.2"
"61",2010,"SEdist","EYKT",250,0,26,0.0240384615384615,0.0228365384615385,0.00888822115384615,0.0432752403846154,7.84983272265424e-05,0.375340399387959,0.101828772189349,0.101828772189349,0.0407060516826923,0.183317247133876,0.00141056505921177,0.362422218136773,"22.2"
"62",2009,"SEdist","CSEO",250,0,18,0.0323470549238871,0.0316686367218282,0.0157105723166598,0.053547123406757,9.74790198624744e-05,0.305745117925431,0.115559419721111,0.115559419721111,0.0541333578374922,0.191541285429638,0.00123994013403294,0.301506006077397,"22.2"
"63",2009,"SEdist","SSEO",250,0,32,0.0205214665653495,0.0202990438196555,0.0107079138171226,0.0328000728216819,3.3025548791468e-05,0.277815811401628,0.0745638692737733,0.073758581786438,0.0379854107776089,0.119999627322605,0.000489618959490394,0.295264168863193,"22.2"
"64",2009,"SEdist","NSEO",250,0,5,0.0142857142857143,0.0142857142857143,0.00142857142857143,0.0328571428571429,7.17186063614635e-05,0.583759596621155,0.0512448258455326,0.0486825845532559,0.0101208531044927,0.117863099444725,0.000924960031940463,0.579012042712349,"22.2"
"65",2009,"SEdist","EYKT",250,0,27,0.0262289391722016,0.025705467372134,0.0129585537918871,0.0421559439378588,5.57694446326804e-05,0.285347646871186,0.104559655762819,0.10165948003965,0.0519786845543841,0.167836216995584,0.000898328622416135,0.287942170378307,"22.2"
"66",2008,"SEdist","CSEO",250,0,19,0.0307240395399652,0.0302766786676797,0.0156950741309623,0.0494217429380598,7.67773270796818e-05,0.284402910701904,0.0985687369550461,0.0969198051566635,0.0473470286643638,0.159665865878878,0.000804092010568089,0.286063683122038,"22.2"
"67",2008,"SEdist","SSEO",250,0,31,0.0127115075568909,0.0125838705276334,0.00760153878252101,0.0180312353580478,7.89501754697669e-06,0.221673701280517,0.0432595814479144,0.0421589289923901,0.0259064711327697,0.0618113079296528,8.51001871441219e-05,0.216737014658177,"22.2"
"68",2008,"SEdist","NSEO",250,0,5,0.0196868604419618,0.0196868604419618,0.00400801603206413,0.0389720171006607,9.01589102344192e-05,0.47888541533378,0.0709608121680406,0.0708734323485681,0.0144467968194453,0.140388497443964,0.00116959054615197,0.499717352823984,"22.2"
"69",2008,"SEdist","EYKT",250,0,28,0.0207028275784058,0.0202304650265062,0.00705298836509642,0.038391517543818,6.79894709747693e-05,0.396329723513882,0.0761588269043505,0.0744613565167562,0.0261122943063813,0.144649351815457,0.000923362190668355,0.396029609392563,"22.2"
"70",2007,"SEdist","CSEO",250,0,19,0.0298801459093278,0.0282959874934862,0.0110419489317353,0.0549348619072434,0.000134269222688388,0.391488082936845,0.0893178626738608,0.0845824894173464,0.0298920436817473,0.168978056206146,0.00118670005142454,0.390550693922726,"22.2"
"71",2007,"SEdist","SSEO",250,0,31,0.0270840632450342,0.026427820201375,0.0125804088473363,0.0435670575122028,6.49731399662918e-05,0.300517975469366,0.0881411412141622,0.0860309537536032,0.0409418783176807,0.144768886308231,0.000648203345737992,0.290605917143371,"22.2"
"72",2007,"SEdist","NSEO",250,0,6,0.00833333333333333,0.00833333333333333,0.00333333333333333,0.0133333333333333,7.17356245134023e-06,0.327293364086472,0.0300372983870968,0.0300372983870968,0.0120149193548387,0.0480596774193548,0.000100699623067157,0.336708306904189,"22.2"
"73",2007,"SEdist","EYKT",250,0,28,0.00892857142857143,0.00892857142857143,0.00321428571428571,0.0164285714285714,1.13730419194705e-05,0.374027705806954,0.0368626519756839,0.0353881458966565,0.0132705547112462,0.0648782674772037,0.000184631493297517,0.372784509273696,"22.2"
"74",2006,"SEdist","CSEO",250,0,19,0.0412280701754386,0.0399122807017544,0.0236842105263158,0.0592105263157895,7.98737333825053e-05,0.223087805752219,0.123239127459835,0.12192807291239,0.0747301092043682,0.179614472999973,0.000749403984176115,0.222706829418507,"22.2"
"75",2006,"SEdist","SSEO",250,0,30,0.0299244852580207,0.0297315592903828,0.0160319373453849,0.0454062972267945,5.54062472316481e-05,0.248938814894808,0.0973848811762732,0.0976382294436762,0.0470304446280665,0.148649069033016,0.000636491012998208,0.256566898316455,"22.2"
"76",2006,"SEdist","NSEO",250,0,6,0.0291666666666667,0.0277777777777778,0.00972222222222222,0.0513888888888889,0.000112805367095491,0.368997814899148,0.105130544354839,0.105130544354839,0.0350435147849462,0.19023622311828,0.00169483067461331,0.387605590825642,"22.2"
"77",2006,"SEdist","EYKT",250,0,28,0.00982142857142857,0.00952380952380952,0.00386904761904762,0.0166741071428571,1.11327646204878e-05,0.343734725030325,0.0405489171732523,0.0393201621073962,0.0184313259878419,0.0688102836879433,0.000166125272598333,0.318644112128863,"22.2"
"78",2005,"SEdist","CSEO",250,0,18,0.0483134920634921,0.0487103174603175,0.0308457341269841,0.0657837301587302,8.40702284231826e-05,0.189545896238693,0.144418901517965,0.143529257360771,0.0913368001386722,0.198694608808162,0.000764655801988671,0.191276848235286,"22.2"
"79",2005,"SEdist","SSEO",250,0,32,0.043380999015007,0.0423200221885654,0.0260678351339056,0.0636453056862835,9.28626141157174e-05,0.22444369706915,0.141177146338787,0.141002251914703,0.0795951191695831,0.206586829355532,0.00105445616611146,0.230726660533823,"22.2"
"80",2005,"SEdist","NSEO",250,0,5,0.0242959917780062,0.0242959917780062,0.00143884892086331,0.0514285714285714,0.000153940723778274,0.506433821652703,0.0875743145575705,0.0875743145575705,0.00518629612439081,0.16996233299075,0.00188669316895203,0.509498863800438,"22.2"
"81",2005,"SEdist","EYKT",250,0,28,0.0135479631926244,0.0130570163929647,0.0043440354099699,0.0260663610882896,3.08326705612618e-05,0.406132181594301,0.0559343514406978,0.0547636338317581,0.0189800983556403,0.103306645098748,0.000475960341170172,0.390100933187476,"22.2"
"82",2004,"SEdist","CSEO",250,0,19,0.0482456140350877,0.0469298245614035,0.0232456140350877,0.0789583333333333,0.00019958860657364,0.297222459982757,0.144216000218956,0.141593891124066,0.0694531146509018,0.238611927635,0.00194097849031458,0.302277555201916,"22.2"
"83",2004,"SEdist","SSEO",250,0,31,0.0295454545454545,0.0287334488580823,0.0147780036434729,0.0459559117568648,6.33101854426931e-05,0.273275671652607,0.0961513808975834,0.0926629200145784,0.0480684604780497,0.145239628748789,0.000649970191859306,0.26967802843102,"22.2"
"84",2004,"SEdist","NSEO",250,0,6,0.0319444444444444,0.0319444444444444,0.00416666666666667,0.0805555555555555,0.000483884277796315,0.685454265157804,0.115142977150538,0.115142977150538,0.0150186491935484,0.290360551075269,0.00604857467395434,0.667348340148702,"22.2"
"85",2004,"SEdist","EYKT",250,0,27,0.0229816685372241,0.0218630751964085,0.00892583239805462,0.0400187991021324,6.18254249310843e-05,0.348216831668054,0.088448868325986,0.0855620055391783,0.0343245105687817,0.158252274620319,0.000967628519306055,0.351184561246998,"22.2"
"86",2003,"SEdist","CSEO",250,0,18,0.0316611661166117,0.0316611661166117,0.0166555280528053,0.0494389438943894,7.36376881225086e-05,0.269934420745977,0.0951074210135946,0.0917780003509401,0.0467110283539666,0.148494226951824,0.000718025302527379,0.285558023749382,"22.2"
"87",2003,"SEdist","SSEO",250,0,31,0.037741935483871,0.0367741935483871,0.0206370967741936,0.0567741935483871,9.29660561706347e-05,0.257453712845237,0.128719049557342,0.127618886740613,0.0703829162002646,0.201412307672738,0.00114002555002784,0.260510688488396,"22.2"
"88",2003,"SEdist","NSEO",250,0,6,0.0266666666666667,0.0266666666666667,0.00666666666666667,0.053375,0.000145055541652764,0.449259580960708,0.0961193548387097,0.0961193548387097,0.0240298387096774,0.192238709677419,0.00206399689314602,0.467656287882102,"22.2"
"89",2003,"SEdist","EYKT",250,0,27,0.00958709409689802,0.00959435626102293,0.00481463326071169,0.0154431735657226,7.09864657164662e-06,0.274529700131245,0.0412434558491786,0.0411965933574119,0.0203470244609472,0.0651463392389686,0.00013239365793742,0.280055064736358,"22.2"
"90",2002,"SEdist","CSEO",250,0,19,0.0330989845748392,0.0324974808154407,0.015818269901558,0.052483489651965,9.19774965852812e-05,0.290421297072871,0.104241969374531,0.10279555437595,0.0531437892847854,0.164191782044412,0.000840788796371358,0.276890139618091,"22.2"
"91",2002,"SEdist","SSEO",250,0,30,0.0423400673400673,0.0416801346801347,0.025346632996633,0.0620152356902357,8.42433826252876e-05,0.217390343567061,0.144888793765659,0.14714710021322,0.087827093211791,0.209884812061626,0.000980411273517496,0.213901848356246,"22.2"
"92",2002,"SEdist","NSEO",250,0,6,0.0216666666666667,0.0216666666666667,0.00333333333333333,0.0533333333333333,0.000207438060282505,0.67386354513912,0.0780969758064516,0.0780969758064516,0.0120149193548387,0.192238709677419,0.00271422476699571,0.674831142541312,"22.2"
"93",2002,"SEdist","EYKT",250,0,28,0.00869638688288574,0.00867217863499328,0.00370225423572105,0.0144148028585958,7.18045132482028e-06,0.308128542785851,0.037411654128619,0.0360088356250801,0.0158368135647137,0.0609865791283819,0.000136805512158775,0.315533115483438,"22.2"
"94",2001,"SEdist","CSEO",250,0,16,0.0359375,0.0353125,0.018125,0.0559375,9.83912427075513e-05,0.275771324152401,0.117785487776753,0.11573704451107,0.0573564114391144,0.18538411554428,0.00113690837474818,0.285616068813636,"22.2"
"95",2001,"SEdist","SSEO",250,0,31,0.0370986631250353,0.036585918302166,0.0193632068769747,0.0592140823035562,0.000107564105268915,0.279251941440049,0.121220301429188,0.118970600350066,0.0609096020380861,0.185545690136397,0.00104933836743503,0.268585598902979,"22.2"
"96",2001,"SEdist","NSEO",250,0,6,0.0145833333333333,0.0145833333333333,0.00166666666666667,0.03003125,5.20773627794461e-05,0.486968320367158,0.0525652721774194,0.0510634072580645,0.00600745967741936,0.100700042842742,0.000661743118289939,0.494194395165957,"22.2"
"97",2001,"SEdist","EYKT",250,0,28,0.0132019950837478,0.0129446064139942,0.00535714285714286,0.0219197571885897,1.72025958686312e-05,0.314317065245673,0.0567946758271415,0.0556609587522717,0.0258551587433146,0.0938147497977596,0.000310826670469682,0.310453260314916,"22.2"
"98",2000,"SEdist","CSEO",250,0,18,0.0329479678668413,0.0321529098909322,0.0174713501741666,0.0511853450370403,7.78190851011949e-05,0.270114241862955,0.104538771148164,0.10449794580367,0.0541670108638535,0.162488601900515,0.000772577782988515,0.265126830667283,"22.2"
"99",2000,"SEdist","SSEO",250,0,31,0.0527442452410952,0.0518454643148606,0.0326491061702957,0.0762797914779471,0.000130265022080591,0.216657827928672,0.183343553775298,0.178519972841119,0.108924655550813,0.264333625628266,0.00167479611247529,0.225463683832074,"22.2"
"100",2000,"SEdist","NSEO",250,0,4,0.0178571428571429,0.0178571428571429,0.00357142857142857,0.0339285714285714,6.64779543574186e-05,0.444629933089641,0.0643656394009217,0.0643656394009217,0.0128731278801843,0.122294714861751,0.000861841359958541,0.450557622428592,"22.2"
"101",2000,"SEdist","EYKT",250,0,27,0.0251322751322751,0.0246031746031746,0.0134920634920635,0.0391600529100529,4.45450674492415e-05,0.268800188521972,0.0931324786324786,0.0911717948717949,0.0480367521367521,0.149992307692308,0.000697941164021721,0.281921680591917,"22.2"
"102",1999,"SEdist","CSEO",250,0,19,0.0426267474953368,0.0410716689421764,0.0200036386121955,0.0691309065102013,0.000159307173996651,0.299461683267298,0.135438217852421,0.133054039342062,0.0660346515815309,0.229463625389637,0.00180441228016706,0.312164970486044,"22.2"
"103",1999,"SEdist","SSEO",250,0,31,0.0351566533966246,0.0345731330359946,0.0190170718211104,0.0520855675707881,7.37470074138875e-05,0.24656957518156,0.106456061443681,0.10505315441891,0.0586673275611958,0.161942392698381,0.000694904424187162,0.247550439184755,"22.2"
